/dlm_data_19700101_000000.gdat:
Parameter ID, Timestamp, Data
10, 2200, 1.000000
2, 2200, 2735.000000
9, 2200, 1.000000
17, 2200, 2735.000000
14, 2200, 2735.000000
13, 2200, 2735.000000
12, 2200, 2735.000000
11, 2200, 0.000000
10, 2100, 1.000000
2, 2100, 2735.000000
9, 2100, 1.000000
17, 2100, 2735.000000
14, 2100, 2735.000000
13, 2100, 2735.000000
12, 2100, 2735.000000
11, 2100, 0.000000
10, 2000, 1.000000
2, 2000, 2735.000000
9, 2000, 1.000000
17, 2000, 2735.000000
14, 2000, 2735.000000
13, 2000, 2735.000000
12, 2000, 2735.000000
11, 2000, 0.000000
17, 1900, 2735.000000
14, 1900, 2735.000000
13, 1900, 2735.000000
12, 1900, 2735.000000
10, 1900, 1.000000
2, 1900, 2735.000000
9, 1900, 1.000000
11, 1900, 0.000000
10, 1800, 1.000000
9, 1800, 1.000000
17, 1800, 2735.000000
14, 1800, 2735.000000
13, 1800, 2735.000000
12, 1800, 2735.000000
11, 1800, 0.000000
2, 1800, 2735.000000
10, 1700, 1.000000
2, 1700, 2735.000000
9, 1700, 1.000000
17, 1700, 2735.000000
14, 1700, 2735.000000
13, 1700, 2735.000000
12, 1700, 2735.000000
11, 1700, 0.000000
17, 1600, 2735.000000
14, 1600, 2735.000000
10, 1600, 1.000000
2, 1600, 2735.000000
9, 1600, 1.000000
13, 1600, 2735.000000
12, 1600, 2735.000000
11, 1600, 0.000000
17, 1500, 2735.000000
14, 1500, 2735.000000
13, 1500, 2735.000000
12, 1500, 2735.000000
10, 1500, 1.000000
2, 1500, 2735.000000
9, 1500, 1.000000
11, 1500, 0.000000
10, 1400, 1.000000
2, 1400, 2735.000000
9, 1400, 1.000000
17, 1400, 2735.000000
14, 1400, 2735.000000
13, 1400, 2735.000000
12, 1400, 2735.000000
11, 1400, 0.000000
10, 1300, 1.000000
2, 1300, 2735.000000
9, 1300, 1.000000
17, 1300, 2735.000000
14, 1300, 2735.000000
13, 1300, 2735.000000
12, 1300, 2735.000000
11, 1300, 0.000000
17, 1200, 2735.000000
14, 1200, 2735.000000
13, 1200, 2735.000000
10, 1200, 1.000000
2, 1200, 2735.000000
9, 1200, 1.000000
12, 1200, 2735.000000
11, 1200, 0.000000
17, 1100, 2735.000000
14, 1100, 2735.000000
13, 1100, 2735.000000
12, 1100, 2735.000000
11, 1100, 0.000000
10, 1100, 1.000000
2, 1100, 2735.000000
9, 1100, 1.000000
10, 1000, 1.000000
9, 1000, 1.000000
17, 1000, 2735.000000
14, 1000, 2735.000000
13, 1000, 2735.000000
12, 1000, 2735.000000
11, 1000, 0.000000
2, 1000, 2735.000000
10, 900, 1.000000
2, 900, 2735.000000
9, 900, 1.000000
17, 900, 2735.000000
14, 900, 2735.000000
13, 900, 2735.000000
12, 900, 2735.000000
11, 900, 0.000000
10, 800, 1.000000
2, 800, 2735.000000
9, 800, 1.000000
17, 800, 2735.000000
14, 800, 2735.000000
13, 800, 2735.000000
12, 800, 2735.000000
11, 800, 0.000000
17, 700, 2735.000000
14, 700, 2735.000000
13, 700, 2735.000000
10, 700, 1.000000
2, 700, 2735.000000
9, 700, 1.000000
12, 700, 2735.000000
11, 700, 0.000000
17, 600, 2735.000000
14, 600, 2735.000000
13, 600, 2735.000000
12, 600, 2735.000000
11, 600, 0.000000
10, 600, 1.000000
2, 600, 2735.000000
9, 600, 1.000000
10, 500, 1.000000
2, 500, 2735.000000
9, 500, 1.000000
17, 500, 2735.000000
14, 500, 2735.000000
13, 500, 2735.000000
12, 500, 2735.000000
11, 500, 0.000000
10, 400, 1.000000
2, 400, 2735.000000
9, 400, 1.000000
17, 400, 2735.000000
14, 400, 2735.000000
13, 400, 2735.000000
12, 400, 2735.000000
11, 400, 0.000000
17, 300, 2735.000000
14, 300, 2735.000000
13, 300, 2735.000000
10, 300, 1.000000
2, 300, 2735.000000
9, 300, 1.000000
12, 300, 2735.000000
11, 300, 0.000000
17, 200, 2735.000000
14, 200, 2735.000000
13, 200, 2735.000000
12, 200, 2735.000000
11, 200, 0.000000
10, 200, 1.000000
2, 200, 2735.000000
9, 200, 1.000000
10, 100, 1.000000
17, 100, 2735.000000
14, 100, 2735.000000
13, 100, 2735.000000
12, 100, 2735.000000
11, 100, 0.000000
2, 100, 2735.000000
9, 100, 1.000000
10, 4200, 1.000000
2, 4200, 2735.000000
9, 4200, 1.000000
17, 4200, 2735.000000
14, 4200, 2735.000000
13, 4200, 2735.000000
12, 4200, 2735.000000
11, 4200, 0.000000
17, 4100, 2735.000000
14, 4100, 2735.000000
13, 4100, 2735.000000
12, 4100, 2735.000000
10, 4100, 1.000000
2, 4100, 2735.000000
9, 4100, 1.000000
11, 4100, 0.000000
10, 4000, 1.000000
2, 4000, 2735.000000
9, 4000, 1.000000
17, 4000, 2735.000000
14, 4000, 2735.000000
13, 4000, 2735.000000
12, 4000, 2735.000000
11, 4000, 0.000000
10, 3900, 1.000000
2, 3900, 2735.000000
9, 3900, 1.000000
17, 3900, 2735.000000
14, 3900, 2735.000000
13, 3900, 2735.000000
12, 3900, 2735.000000
11, 3900, 0.000000
17, 3800, 2735.000000
14, 3800, 2735.000000
13, 3800, 2735.000000
10, 3800, 1.000000
2, 3800, 2735.000000
9, 3800, 1.000000
12, 3800, 2735.000000
11, 3800, 0.000000
10, 3700, 1.000000
17, 3700, 2735.000000
14, 3700, 2735.000000
13, 3700, 2735.000000
12, 3700, 2735.000000
11, 3700, 0.000000
2, 3700, 2735.000000
9, 3700, 1.000000
10, 3600, 1.000000
2, 3600, 2735.000000
9, 3600, 1.000000
17, 3600, 2735.000000
14, 3600, 2735.000000
