/dlm_data_19700101_000000.gdat2:
Parameter ID, Timestamp, Data
2, 4228, 3855.000000
2, 4226, 3853.000000
2, 4224, 3851.000000
2, 4222, 3849.000000
2, 4220, 3847.000000
2, 4218, 3845.000000
2, 4216, 3843.000000
2, 4214, 3841.000000
2, 4212, 3839.000000
2, 4210, 3837.000000
2, 4208, 3835.000000
2, 4206, 3833.000000
2, 4204, 3831.000000
2, 4202, 3829.000000
2, 4200, 3827.000000
2, 4198, 3825.000000
2, 4196, 3823.000000
2, 4194, 3821.000000
2, 4192, 3819.000000
2, 4190, 3817.000000
2, 4188, 3815.000000
2, 4186, 3813.000000
2, 4184, 3811.000000
2, 4182, 3809.000000
2, 4180, 3807.000000
2, 4178, 3805.000000
2, 4176, 3803.000000
2, 4174, 3801.000000
2, 4172, 3799.000000
2, 4170, 3797.000000
2, 4168, 3795.000000
2, 4166, 3793.000000
2, 4164, 3791.000000
2, 4162, 3789.000000
2, 4160, 3787.000000
2, 4158, 3785.000000
2, 4156, 3783.000000
2, 4154, 3781.000000
2, 4152, 3779.000000
2, 4150, 3777.000000
2, 4148, 3775.000000
2, 4146, 3773.000000
2, 4144, 3771.000000
2, 4142, 3769.000000
2, 4140, 3767.000000
2, 4138, 3765.000000
2, 4136, 3763.000000
2, 4134, 3761.000000
2, 4132, 3759.000000
2, 4130, 3757.000000
2, 4128, 3755.000000
2, 4126, 3753.000000
2, 4124, 3751.000000
2, 4122, 3749.000000
2, 4120, 3747.000000
2, 4118, 3745.000000
2, 4116, 3743.000000
2, 4114, 3741.000000
2, 4112, 3739.000000
2, 4110, 3737.000000
2, 4108, 3735.000000
2, 4106, 3733.000000
2, 4104, 3731.000000
2, 4102, 3729.000000
2, 4100, 3727.000000
2, 4098, 3725.000000
2, 4096, 3723.000000
2, 4094, 3721.000000
2, 4092, 3719.000000
2, 4090, 3717.000000
2, 4088, 3715.000000
2, 4086, 3713.000000
2, 4084, 3711.000000
2, 4082, 3709.000000
2, 4080, 3707.000000
2, 4078, 3705.000000
2, 4076, 3703.000000
2, 4074, 3701.000000
2, 4072, 3699.000000
2, 4070, 3697.000000
2, 4068, 3695.000000
2, 4066, 3693.000000
2, 4064, 3691.000000
2, 4062, 3689.000000
2, 4060, 3687.000000
2, 4058, 3685.000000
2, 4056, 3683.000000
2, 4054, 3681.000000
2, 4052, 3679.000000
2, 4050, 3677.000000
2, 4048, 3675.000000
2, 4046, 3673.000000
2, 4044, 3671.000000
2, 4042, 3669.000000
2, 4040, 3667.000000
2, 4038, 3665.000000
2, 4036, 3663.000000
2, 4034, 3661.000000
2, 4032, 3659.000000
2, 4030, 3657.000000
2, 4028, 3655.000000
2, 4026, 3653.000000
2, 4024, 3651.000000
2, 4022, 3649.000000
2, 4020, 3647.000000
2, 4018, 3645.000000
2, 4016, 3643.000000
2, 4014, 3641.000000
2, 4012, 3639.000000
2, 4010, 3637.000000
2, 4008, 3635.000000
2, 4006, 3633.000000
2, 4004, 3631.000000
2, 4002, 3629.000000
2, 4000, 3627.000000
2, 3998, 3625.000000
2, 3996, 3623.000000
2, 3994, 3621.000000
2, 3992, 3619.000000
2, 3990, 3617.000000
2, 3988, 3615.000000
2, 3986, 3613.000000
2, 3984, 3611.000000
2, 3982, 3609.000000
2, 3980, 3607.000000
2, 3978, 3605.000000
2, 3976, 3603.000000
2, 3974, 3601.000000
2, 3972, 3599.000000
2, 3970, 3597.000000
2, 3968, 3595.000000
2, 3966, 3593.000000
2, 3964, 3591.000000
2, 3962, 3589.000000
2, 3960, 3587.000000
2, 3958, 3585.000000
2, 3956, 3583.000000
2, 3954, 3581.000000
2, 3952, 3579.000000
2, 3950, 3577.000000
2, 3948, 3575.000000
2, 3946, 3573.000000
2, 3944, 3571.000000
2, 3942, 3569.000000
2, 3940, 3567.000000
2, 3938, 3565.000000
2, 3936, 3563.000000
2, 3934, 3561.000000
2, 3932, 3559.000000
2, 3930, 3557.000000
2, 3928, 3555.000000
2, 3926, 3553.000000
2, 3924, 3551.000000
2, 3922, 3549.000000
2, 3920, 3547.000000
2, 3918, 3545.000000
2, 3916, 3543.000000
2, 3914, 3541.000000
2, 3912, 3539.000000
2, 3910, 3537.000000
2, 3908, 3535.000000
2, 3906, 3533.000000
2, 3904, 3531.000000
2, 3902, 3529.000000
2, 3900, 3527.000000
2, 3898, 3525.000000
2, 3896, 3523.000000
2, 3894, 3521.000000
2, 3892, 3519.000000
2, 3890, 3517.000000
2, 3888, 3515.000000
2, 3886, 3513.000000
2, 3884, 3511.000000
2, 3882, 3509.000000
2, 3880, 3507.000000
2, 3878, 3505.000000
2, 3875, 3503.000000
2, 3873, 3501.000000
2, 3871, 3499.000000
2, 3869, 3497.000000
2, 3867, 3495.000000
2, 3865, 3493.000000
2, 3863, 3491.000000
2, 3861, 3489.000000
2, 3859, 3487.000000
2, 3857, 3485.000000
2, 3855, 3483.000000
2, 3853, 3481.000000
2, 3852, 3479.000000
2, 3850, 3477.000000
2, 3847, 3475.000000
2, 3845, 3473.000000
2, 3843, 3471.000000
2, 3841, 3469.000000
2, 3839, 3467.000000
2, 3837, 3465.000000
2, 3835, 3463.000000
2, 3833, 3461.000000
2, 3831, 3459.000000
2, 3829, 3457.000000
2, 3827, 3455.000000
2, 3825, 3453.000000
2, 3823, 3451.000000
2, 3821, 3449.000000
2, 3819, 3447.000000
2, 3817, 3445.000000
2, 3815, 3443.000000
2, 3813, 3441.000000
2, 3811, 3439.000000
2, 3809, 3437.000000
2, 3807, 3435.000000
2, 3805, 3433.000000
2, 3803, 3431.000000
2, 3801, 3429.000000
2, 3799, 3427.000000
2, 3797, 3425.000000
2, 3795, 3423.000000
2, 3793, 3421.000000
2, 3791, 3419.000000
2, 3789, 3417.000000
2, 3787, 3415.000000
2, 3786, 3413.000000
2, 3783, 3411.000000
2, 3781, 3409.000000
2, 3779, 3407.000000
2, 3777, 3405.000000
2, 3775, 3403.000000
2, 3773, 3401.000000
2, 3771, 3399.000000
2, 3769, 3397.000000
2, 3767, 3395.000000
2, 3765, 3393.000000
2, 3763, 3391.000000
2, 3761, 3389.000000
2, 3759, 3387.000000
2, 3757, 3385.000000
