/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
8, 3347, -5080.000000
6, 3347, 16011104.000000
11, 3298, 197150.500000
10, 3298, -16010728.000000
9, 3298, -8005364.000000
7, 3297, 67.000000
8, 3297, -4986.000000
6, 3297, 16010728.000000
11, 3198, 197141.406250
10, 3198, -16009952.000000
9, 3198, -8004976.000000
8, 3197, -4792.000000
7, 3197, -92.000000
6, 3197, 16009952.000000
7, 3147, -44.000000
8, 3147, -4696.000000
6, 3147, 16009568.000000
11, 3098, 197132.500000
10, 3098, -16009192.000000
9, 3098, -8004596.000000
7, 3097, 3.000000
8, 3097, -4602.000000
6, 3097, 16009192.000000
7, 3047, 51.000000
8, 3047, -4506.000000
6, 3047, 16008808.000000
11, 2998, 197123.593750
10, 2998, -16008432.000000
9, 2998, -8004216.000000
7, 2947, -109.000000
8, 2947, -4314.000000
6, 2947, 16008040.000000
11, 2898, 197114.500000
10, 2898, -16007656.000000
9, 2898, -8003828.000000
8, 2897, -4218.000000
7, 2897, -61.000000
6, 2897, 16007656.000000
7, 2847, -13.000000
8, 2847, -4122.000000
6, 2847, 16007272.000000
11, 2798, 197105.593750
10, 2798, -16006896.000000
9, 2798, -8003448.000000
7, 2797, 34.000000
8, 2797, -4028.000000
6, 2797, 16006896.000000
7, 2747, 82.000000
8, 2747, -3932.000000
6, 2747, 16006512.000000
11, 2698, 197096.687500
10, 2698, -16006136.000000
9, 2698, -8003068.000000
7, 2697, -127.000000
8, 2697, -3838.000000
6, 2697, 16006136.000000
7, 2647, -79.000000
8, 2647, -3742.000000
6, 2647, 16005752.000000
11, 2598, 197087.687500
10, 2598, -16005368.000000
9, 2598, -8002684.000000
7, 2547, 18.000000
8, 2547, -3548.000000
6, 2547, 16004976.000000
11, 2498, 197078.687500
10, 2498, -16004600.000000
9, 2498, -8002300.000000
8, 2497, -3454.000000
7, 2497, 65.000000
6, 2497, 16004600.000000
7, 2447, 113.000000
8, 2447, -3358.000000
6, 2447, 16004216.000000
11, 2398, 197069.781250
10, 2398, -16003840.000000
9, 2398, -8001920.000000
7, 2397, -96.000000
8, 2397, -3264.000000
6, 2397, 16003840.000000
7, 2347, -48.000000
8, 2347, -3168.000000
6, 2347, 16003456.000000
11, 2298, 197060.781250
10, 2298, -16003072.000000
9, 2298, -8001536.000000
7, 2297, 0.000000
8, 2297, -3072.000000
6, 2297, 16003072.000000
7, 6248, 57.000000
8, 6248, -10638.000000
6, 6248, 16033336.000000
11, 6199, 197411.031250
10, 6199, -16032960.000000
9, 6199, -8016480.000000
7, 6148, -103.000000
8, 6148, -10446.000000
