/dlm_data_19700101_000000.gdat3:
Parameter ID, Timestamp, Data
43, 4209, 0.055586
42, 4209, 0.055586
41, 4209, 0.055586
40, 4209, 0.055586
39, 4209, 0.055586
38, 4209, 0.055586
37, 4209, 0.055586
36, 4209, 0.055586
35, 4209, 0.055586
32, 4209, 0.055586
34, 4209, 0.055586
33, 4209, 0.055586
43, 4189, 0.055586
42, 4189, 0.055586
41, 4189, 0.055586
40, 4189, 0.055586
39, 4189, 0.055586
38, 4189, 0.055586
37, 4189, 0.055586
36, 4189, 0.055586
35, 4189, 0.055586
32, 4189, 0.055586
34, 4189, 0.055586
33, 4189, 0.055586
23, 4181, 0.251142
22, 4181, 0.251142
21, 4181, 0.251142
19, 4181, 0.251142
20, 4181, 0.251142
18, 4181, 0.251142
43, 4169, 0.055586
42, 4169, 0.055586
41, 4169, 0.055586
40, 4169, 0.055586
39, 4169, 0.055586
38, 4169, 0.055586
37, 4169, 0.055586
36, 4169, 0.055586
35, 4169, 0.055586
34, 4169, 0.055586
32, 4169, 0.055586
33, 4169, 0.055586
43, 4149, 0.055586
42, 4149, 0.055586
32, 4149, 0.055586
41, 4149, 0.055586
40, 4149, 0.055586
39, 4149, 0.055586
38, 4149, 0.055586
37, 4149, 0.055586
36, 4149, 0.055586
35, 4149, 0.055586
34, 4149, 0.055586
33, 4149, 0.055586
43, 4129, 0.055586
42, 4129, 0.055586
41, 4129, 0.055586
40, 4129, 0.055586
39, 4129, 0.055586
38, 4129, 0.055586
37, 4129, 0.055586
36, 4129, 0.055586
35, 4129, 0.055586
34, 4129, 0.055586
33, 4129, 0.055586
32, 4129, 0.055586
23, 4121, 0.251142
22, 4121, 0.251142
21, 4121, 0.251142
19, 4121, 0.251142
20, 4121, 0.251142
18, 4121, 0.251142
43, 4109, 0.055586
42, 4109, 0.055586
41, 4109, 0.055586
32, 4109, 0.055586
40, 4109, 0.055586
39, 4109, 0.055586
38, 4109, 0.055586
37, 4109, 0.055586
36, 4109, 0.055586
35, 4109, 0.055586
34, 4109, 0.055586
33, 4109, 0.055586
43, 4089, 0.055586
42, 4089, 0.055586
41, 4089, 0.055586
40, 4089, 0.055586
39, 4089, 0.055586
38, 4089, 0.055586
37, 4089, 0.055586
32, 4089, 0.055586
36, 4089, 0.055586
35, 4089, 0.055586
34, 4089, 0.055586
33, 4089, 0.055586
43, 4069, 0.055586
42, 4069, 0.055586
32, 4069, 0.055586
41, 4069, 0.055586
40, 4069, 0.055586
39, 4069, 0.055586
38, 4069, 0.055586
37, 4069, 0.055586
36, 4069, 0.055586
35, 4069, 0.055586
34, 4069, 0.055586
33, 4069, 0.055586
43, 4049, 0.055586
42, 4049, 0.055586
41, 4049, 0.055586
32, 4049, 0.055586
